title,category,author,price_gbp,price_raw,rating,availability,upc,num_reviews,description_short,url,scraped_at
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Sequential Art,,36.52,£36.52,2,In stock (1 available),dac9d1e654fac737,0,Product Description,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,2026-03-31T13:48:25.212070+00:00
The Tumor,Nonfiction,,41.56,£41.56,5,In stock (1 available),6514add13c82b115,0,Product Description,https://books.toscrape.com/catalogue/the-tumor_85/index.html,2026-03-31T13:48:26.756705+00:00
The Story of Hong Gildong,Classics,,43.19,£43.19,4,In stock (1 available),32d035df92ab9080,0,Product Description,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,2026-03-31T13:48:28.309875+00:00
The Silent Wife,Fiction,,12.34,£12.34,5,In stock (1 available),b78deb463531d078,0,Product Description,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,2026-03-31T13:48:29.844970+00:00
The Silent Twin (Detective Jennifer Knight #3),Fantasy,,36.25,£36.25,3,In stock (1 available),9e9932ae1a7d0943,0,Product Description,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,2026-03-31T13:48:31.368690+00:00
The Selfish Gene,Science,,29.45,£29.45,1,In stock (1 available),6f2c0a9adbb2bca9,0,Product Description,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,2026-03-31T13:48:32.954217+00:00
The Secret Healer,Historical Fiction,,34.56,£34.56,3,In stock (1 available),38f776ab9118aed7,0,Product Description,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html,2026-03-31T13:48:36.250163+00:00
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Sequential Art,,54.12,£54.12,3,In stock (1 available),5faefdc861684eb1,0,Product Description,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,2026-03-31T13:48:37.803653+00:00
The Republic,Add a comment,,33.78,£33.78,3,In stock (1 available),0ec9d2b018fb10d8,0,Product Description,https://books.toscrape.com/catalogue/the-republic_78/index.html,2026-03-31T13:48:39.505868+00:00
The Odyssey,Add a comment,,29.64,£29.64,3,In stock (1 available),f0512adadffd2480,0,Product Description,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,2026-03-31T13:48:41.071395+00:00
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Mystery,,57.7,£57.70,4,In stock (1 available),b0913e67d38d5ed5,0,Product Description,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,2026-03-31T13:48:42.596632+00:00
The Nicomachean Ethics,Philosophy,,36.34,£36.34,1,In stock (1 available),5c10b64db3e4f228,0,Product Description,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,2026-03-31T13:48:44.198195+00:00
The Name of the Wind (The Kingkiller Chronicle #1),Default,,50.59,£50.59,3,In stock (1 available),c8614adb1a90b027,0,Product Description,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,2026-03-31T13:48:45.757862+00:00
The Mirror & the Maze (The Wrath and the Dawn #1.5),Fantasy,,29.38,£29.38,1,In stock (1 available),c40b70e0f6d80189,0,Product Description,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,2026-03-31T13:48:47.316224+00:00
The Little Prince,Classics,,45.42,£45.42,2,In stock (1 available),1aeca7d078d57deb,0,Product Description,https://books.toscrape.com/catalogue/the-little-prince_72/index.html,2026-03-31T13:48:48.875460+00:00
The Light of the Fireflies,Add a comment,,54.43,£54.43,1,In stock (1 available),04e43893e32f9d29,0,Product Description,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,2026-03-31T13:48:50.418421+00:00
The Last Girl (The Dominion Trilogy #1),Science Fiction,,36.26,£36.26,2,In stock (1 available),16c71736dae78764,0,Product Description,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,2026-03-31T13:48:52.147499+00:00
The Iliad,Add a comment,,16.16,£16.16,1,In stock (1 available),86d8bd7afa5b51b3,0,Product Description,https://books.toscrape.com/catalogue/the-iliad_69/index.html,2026-03-31T13:48:53.697524+00:00
The Hook Up (Game On #1),New Adult,,36.29,£36.29,5,In stock (1 available),6e473eff459e809f,0,Product Description,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,2026-03-31T13:48:55.236958+00:00
The Haters,Young Adult,,27.89,£27.89,5,In stock (1 available),fff8a057a40c4a60,0,Product Description,https://books.toscrape.com/catalogue/the-haters_67/index.html,2026-03-31T13:48:56.770308+00:00
The Girl You Lost,Mystery,,12.29,£12.29,5,In stock (1 available),4280ac3eab57aa5d,0,Product Description,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,2026-03-31T13:48:58.326179+00:00
The Girl In The Ice (DCI Erika Foster #1),Mystery,,15.85,£15.85,3,In stock (1 available),ee61197edb882599,0,Product Description,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,2026-03-31T13:48:59.860640+00:00
The End of the Jesus Era (An Investigation #1),Nonfiction,,14.4,£14.40,1,In stock (1 available),09659d1639a1f978,0,Product Description,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,2026-03-31T13:49:01.459275+00:00
The Edge of Reason (Bridget Jones #2),Womens Fiction,,19.18,£19.18,4,In stock (1 available),29fc016c459aeb14,0,Product Description,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,2026-03-31T13:49:03.142610+00:00
The Complete Maus (Maus #1-2),Sequential Art,,10.64,£10.64,3,In stock (1 available),3301af038a720587,0,Product Description,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,2026-03-31T13:49:04.731506+00:00
The Communist Manifesto,Add a comment,,14.76,£14.76,3,In stock (1 available),18b4545a5ed15581,0,Product Description,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,2026-03-31T13:49:06.384091+00:00
The Bhagavad Gita,Religion,,57.49,£57.49,3,In stock (1 available),f3a0b8c835129558,0,Product Description,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,2026-03-31T13:49:09.686392+00:00
The Bette Davis Club,Fiction,,30.66,£30.66,3,In stock (1 available),dfb0849016bc122c,0,Product Description,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,2026-03-31T13:49:11.300181+00:00
The Art of Not Breathing,Young Adult,,40.83,£40.83,4,In stock (1 available),5bc1fbccfbf2355c,0,Product Description,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,2026-03-31T13:49:12.904625+00:00
Taking Shots (Assassins #1),Default,,18.88,£18.88,2,In stock (1 available),a7eef9d6795422c1,0,Product Description,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,2026-03-31T13:49:14.451488+00:00
Starlark,Historical Fiction,,25.83,£25.83,3,In stock (1 available),e25164e5b3fe208b,0,Product Description,https://books.toscrape.com/catalogue/starlark_56/index.html,2026-03-31T13:49:16.010070+00:00
"Skip Beat!, Vol. 01 (Skip Beat! #1)",Sequential Art,,42.12,£42.12,3,In stock (1 available),2ac720f76384c57e,0,Product Description,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,2026-03-31T13:49:17.560334+00:00
Sister Sable (The Mad Queen #1),Fantasy,,13.33,£13.33,3,In stock (1 available),3a9a7c5895e82646,0,Product Description,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,2026-03-31T13:49:19.170263+00:00
Shatter Me (Shatter Me #1),Default,,42.4,£42.40,1,In stock (1 available),9ed7090d8fa690b0,0,Product Description,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,2026-03-31T13:49:20.933418+00:00
Shameless,New Adult,,58.35,£58.35,3,In stock (1 available),c068c013d6921fea,0,Product Description,https://books.toscrape.com/catalogue/shameless_52/index.html,2026-03-31T13:49:22.487902+00:00
Shadow Rites (Jane Yellowrock #10),Fantasy,,21.72,£21.72,4,In stock (1 available),229cd6564bf0dce4,0,Product Description,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,2026-03-31T13:49:24.092466+00:00
Settling the Score (The Summer Games #1),Sports and Games,,44.91,£44.91,2,In stock (1 available),132adf7335bb384a,0,Product Description,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,2026-03-31T13:49:25.710024+00:00
Sense and Sensibility,Classics,,37.46,£37.46,1,In stock (1 available),35e44170702139a4,0,Product Description,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,2026-03-31T13:49:27.229938+00:00
"Saga, Volume 1 (Saga (Collected Editions) #1)",Sequential Art,,28.48,£28.48,1,In stock (1 available),4f64568dfefa3ce7,0,Product Description,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,2026-03-31T13:49:30.044635+00:00
"Rhythm, Chord & Malykhin",Romance,,28.34,£28.34,2,In stock (1 available),9efb397067eb7e8a,0,Product Description,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,2026-03-31T13:49:31.668344+00:00
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Sequential Art,,46.96,£46.96,5,In stock (1 available),3cdca3b4a93980f5,0,Product Description,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,2026-03-31T13:49:33.232670+00:00
Paradise Lost (Paradise #1),Default,,24.96,£24.96,1,In stock (1 available),849db7ab7f4a640c,0,Product Description,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,2026-03-31T13:49:34.803034+00:00
"Paper Girls, Vol. 1 (Paper Girls #1-5)",Sequential Art,,21.71,£21.71,4,In stock (1 available),bcbcbcf0f6ed196f,0,Product Description,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,2026-03-31T13:49:36.369194+00:00
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Sequential Art,,29.87,£29.87,3,In stock (1 available),326825e02a198cf6,0,Product Description,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,2026-03-31T13:49:37.882835+00:00
Origins (Alphas 0.5),Fantasy,,28.99,£28.99,1,In stock (1 available),8932e5c12f12ffed,0,Product Description,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,2026-03-31T13:49:39.440700+00:00
One Second (Seven #7),Fantasy,,52.94,£52.94,2,In stock (1 available),7ea31f38675b91c1,0,Product Description,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,2026-03-31T13:49:40.983075+00:00
On the Road (Duluoz Legend),Default,,32.36,£32.36,3,In stock (1 available),9ff997ab15713e53,0,Product Description,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,2026-03-31T13:49:44.180107+00:00
Old Records Never Die: One Man's Quest for His Vinyl and His Past,Music,,55.66,£55.66,2,In stock (1 available),a1985630339f4b3d,0,Product Description,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,2026-03-31T13:49:45.759147+00:00
Off Sides (Off #1),New Adult,,39.45,£39.45,5,In stock (1 available),b6f1cfadc4dd79d4,0,Product Description,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,2026-03-31T13:49:47.290238+00:00
Of Mice and Men,Classics,,47.11,£47.11,2,In stock (1 available),39592d9d72e717c4,0,Product Description,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,2026-03-31T13:49:48.833005+00:00
Myriad (Prentor #1),Fantasy,,58.75,£58.75,4,In stock (1 available),63e20a0f98218a87,0,Product Description,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,2026-03-31T13:49:50.456664+00:00
My Perfect Mistake (Over the Top #1),Romance,,38.92,£38.92,2,In stock (1 available),fd78f89878479f56,0,Product Description,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,2026-03-31T13:49:51.977582+00:00
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Sequential Art,,39.39,£39.39,4,In stock (1 available),35a60467893aa168,0,Product Description,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,2026-03-31T13:49:53.587591+00:00
Meditations,Philosophy,,25.89,£25.89,2,In stock (1 available),4f19709e47883df5,0,Product Description,https://books.toscrape.com/catalogue/meditations_33/index.html,2026-03-31T13:49:55.193989+00:00
Matilda,Childrens,,28.34,£28.34,1,In stock (1 available),1053fb7ee17a1f33,0,Product Description,https://books.toscrape.com/catalogue/matilda_32/index.html,2026-03-31T13:49:56.738748+00:00
Lost Among the Living,Historical Fiction,,27.7,£27.70,4,In stock (1 available),d510567580c8be52,0,Product Description,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,2026-03-31T13:49:58.298933+00:00
Lord of the Flies,Add a comment,,24.89,£24.89,3,In stock (1 available),71a6471bbdac21d9,0,Product Description,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,2026-03-31T13:49:59.861245+00:00
Listen to Me (Fusion #1),Romance,,58.99,£58.99,3,In stock (1 available),6e712ea24e77bd96,0,Product Description,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,2026-03-31T13:50:01.430882+00:00
Kitchens of the Great Midwest,Fiction,,57.2,£57.20,5,In stock (1 available),06f6a57a6d532844,0,Product Description,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,2026-03-31T13:50:03.039821+00:00
Jane Eyre,Default,,38.43,£38.43,5,In stock (1 available),8d390a1fc3133d06,0,Product Description,https://books.toscrape.com/catalogue/jane-eyre_27/index.html,2026-03-31T13:50:04.641244+00:00
Imperfect Harmony,Romance,,34.74,£34.74,4,In stock (1 available),f28f7299d38c0932,0,Product Description,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,2026-03-31T13:50:06.546863+00:00
Icing (Aces Hockey #2),Sports and Games,,40.44,£40.44,4,In stock (1 available),3455b45888fb5053,0,Product Description,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,2026-03-31T13:50:08.179224+00:00
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Sequential Art,,45.24,£45.24,3,In stock (1 available),6fe02600f322a0a9,0,Product Description,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,2026-03-31T13:50:09.799455+00:00
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Science Fiction,,34.96,£34.96,4,In stock (1 available),6717a70913b3db79,0,Product Description,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,2026-03-31T13:50:11.420526+00:00
"Giant Days, Vol. 1 (Giant Days #1-4)",Sequential Art,,56.76,£56.76,4,In stock (1 available),eb0fe24bbc845ecc,0,Product Description,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,2026-03-31T13:50:13.012037+00:00
"Fruits Basket, Vol. 1 (Fruits Basket #1)",Sequential Art,,40.28,£40.28,5,In stock (1 available),72e6fbf4f6382557,0,Product Description,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,2026-03-31T13:50:14.556818+00:00
Frankenstein,Default,,38.0,£38.00,2,In stock (1 available),a492f49a3e2b6a71,0,Product Description,https://books.toscrape.com/catalogue/frankenstein_20/index.html,2026-03-31T13:50:17.812187+00:00
Forever Rockers (The Rocker #12),Music,,28.8,£28.80,3,In stock (1 available),e564c3f1a93ccf2e,0,Product Description,https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html,2026-03-31T13:50:19.412967+00:00
Fighting Fate (Fighting #6),Romance,,39.24,£39.24,3,In stock (1 available),6390772a3094939d,0,Product Description,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,2026-03-31T13:50:21.011067+00:00
Emma,Classics,,32.93,£32.93,2,In stock (1 available),2e69730561ed70ad,0,Product Description,https://books.toscrape.com/catalogue/emma_17/index.html,2026-03-31T13:50:22.543326+00:00
"Eat, Pray, Love",Nonfiction,,51.32,£51.32,3,In stock (1 available),df56868afd166557,0,Product Description,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html,2026-03-31T13:50:24.057407+00:00
Deep Under (Walker Security #1),Romance,,47.09,£47.09,5,In stock (1 available),0072b94dfa30608e,0,Product Description,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,2026-03-31T13:50:25.599734+00:00
Choosing Our Religion: The Spiritual Lives of America's Nones,Religion,,28.42,£28.42,4,In stock (1 available),a812f6969ddf3e39,0,Product Description,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,2026-03-31T13:50:27.175501+00:00
Charlie and the Chocolate Factory (Charlie Bucket #1),Childrens,,22.85,£22.85,3,In stock (1 available),1774749f2cee292f,0,Product Description,https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,2026-03-31T13:50:28.798278+00:00
